PRODUCT_ID,PRODUCT_GENDER,PRODUCT_WIDTH,PRODUCT_ID_NARROW,PRODUCT_ID_STANDARD,PRODUCT_ID_WIDE,PRODUCT_ID_EXTRAWIDE
ANA_1012B046-700,Female,Wide,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1011B366-300,Male,Standard,,ANA_1011B366-300,ANA_1011B365-020,ANA_1011B367-020
ANA_1011A999-402,Male,Extra Wide,,ANA_1011B001-402,,ANA_1011A999-402
ANA_1011A826-020,Male,Extra Wide,,ANA_1011A824-028,,ANA_1011A826-020
ANA_1011B189-600,Male,Standard,,ANA_1011B189-001,ANA_1011B188-021,ANA_1011B191-005
ANA_1011B189-403,Male,Standard,,ANA_1011B189-001,ANA_1011B188-021,ANA_1011B191-005
ANA_1011A561-001,Male,Extra Wide,,ANA_1011A560-001,,ANA_1011A561-001
ANA_1012B159-960,Female,Standard,,ANA_1012A888-020,ANA_1012A889-003,
ANA_1012A910-401,Female,Wide,,ANA_1012A911-401,ANA_1012A910-401,
ANA_1011B354-400,Male,Standard,,ANA_1011B354-400,ANA_1011B355-400,ANA_1011B356-002
ANA_1012A909-101,Female,Wide,,ANA_1012A908-002,ANA_1012A909-002,
ANA_1011A657-001,Male,Standard,,ANA_1011A657-001,,ANA_1011A656-001
ANA_1012A916-402,Female,Standard,,ANA_1012B085-101,ANA_1012A915-002,
ANA_1011A671-001,Male,Standard,,ANA_1011A671-001,ANA_1011A672-004,
ANA_1012A888-707,Female,Standard,,ANA_1012A888-707,ANA_1012A889-003,
ANA_1011B014-001,Male,Wide,,ANA_1011B012-001,ANA_1011B014-001,ANA_1011B011-001
ANA_1012A888-003,Female,Standard,,ANA_1012A888-020,ANA_1012A889-003,
ANA_1011A824-028,Male,Standard,,ANA_1011A824-028,,ANA_1011A826-401
ANA_1011B041-301,Male,Extra Wide,,ANA_1011B034-301,ANA_1011B389-020,ANA_1011B041-301
ANA_1012B045-500,Female,Standard,ANA_1012B042-020,ANA_1012B045-500,ANA_1012B044-500,
ANA_1012B206-020,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-300,
ANA_1012A911-406,Female,Standard,,ANA_1012A911-001,ANA_1012A910-022,
ANA_1012A476-024,Female,Standard,,ANA_1012A476-024,ANA_1012A477-001,
ANA_1012A708-002,Female,Standard,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1011A999-407,Male,Extra Wide,,ANA_1011B001-101,,ANA_1011A999-027
ANA_1012A476-024,Female,Standard,,ANA_1012A476-024,ANA_1012B041-021,
ANA_1011B041-020,Male,Extra Wide,,ANA_1011B034-020,ANA_1011B389-020,ANA_1011B041-020
ANA_1011A862-400,Male,Standard,,ANA_1011A862-400,,ANA_1011A863-021
ANA_1012A915-403,Female,Wide,,ANA_1012B085-101,ANA_1012A915-002,
ANA_1041A079-101,Male,Standard,,ANA_1041A079-101,ANA_1041A113-404,
ANA_1041A079-101,Male,Standard,,ANA_1041A079-405,ANA_1041A113-404,
ANA_1011B041-002,Male,Extra Wide,,ANA_1011B034-002,ANA_1011B389-020,ANA_1011B041-002
ANA_1012B206-002,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-300,
ANA_1011B185-021,Male,Standard,,ANA_1011B185-021,ANA_1011B186-021,ANA_1011B184-002
ANA_1012A863-400,Female,Narrow,ANA_1012A863-400,ANA_1012A859-400,ANA_1012A861-400,
ANA_1011B337-401,Male,Extra Wide,,ANA_1011B338-001,,ANA_1011B337-401
ANA_1011A206-001,Male,Extra Wide,,ANA_1011A167-407,,ANA_1011A206-003
ANA_1012A908-706,Female,Standard,,ANA_1012A908-706,ANA_1012A909-706,
ANA_1012B206-700,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-300,
ANA_1011B186-001,Male,Wide,,ANA_1011B185-001,ANA_1011B186-001,ANA_1011B184-002
ANA_1011A987-002,Male,Extra Wide,,ANA_1011A983-002,ANA_1011A984-002,ANA_1011A987-002
ANA_1011B192-002,Male,Standard,,ANA_1011B445-400,ANA_1011B398-001,
ANA_1011A667-400,Male,Standard,,ANA_1011A667-400,,ANA_1011A666-400
ANA_1011B039-002,Male,Extra Wide,,ANA_1011B040-002,,ANA_1011B039-002
ANA_1042A072-100,Female,Standard,,ANA_1042A072-100,ANA_1042A097-406,
ANA_1011B359-300,Male,Standard,,ANA_1011B359-002,ANA_1011B361-001,ANA_1011B363-002
ANA_1012A651-700,Female,Standard,,ANA_1012A651-700,ANA_1012A695-020,
ANA_1012A706-002,Female,Wide,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1011A983-003,Male,Standard,,ANA_1011A983-003,ANA_1011A984-003,ANA_1011A987-003
ANA_1011A983-001,Male,Standard,,ANA_1011A983-401,ANA_1011A984-002,ANA_1011A987-020
ANA_1011B419-100,Male,Standard,,ANA_1011B419-100,ANA_1011B014-003,ANA_1011B011-001
ANA_1012A476-021,Female,Standard,,ANA_1012A476-021,ANA_1012A477-021,
ANA_1011B361-400,Male,Wide,,ANA_1011B359-002,ANA_1011B361-001,ANA_1011B363-002
ANA_1012B046-401,Female,Wide,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1011B395-001,Male,Extra Wide,,ANA_1011A824-028,,ANA_1011A826-401
ANA_1012A859-003,Female,Standard,ANA_1012A863-400,ANA_1012A859-003,ANA_1012A862-002,
ANA_1011B036-026,Male,Standard,,ANA_1011B036-023,,ANA_1011B037-023
ANA_1011B040-002,Male,Standard,,ANA_1011B040-001,,ANA_1011B392-020
ANA_1012A859-003,Female,Standard,ANA_1012A863-400,ANA_1012A859-003,ANA_1012A861-400,
ANA_1132A056-001,Female,Wide,,ANA_1132A057-001,ANA_1132A056-001,
ANA_1011B185-400,Male,Standard,,ANA_1011B185-001,ANA_1011B186-021,ANA_1011B184-002
ANA_1012A911-012,Female,Standard,,ANA_1012A911-012,ANA_1012A910-022,
ANA_1132A057-001,Female,Standard,,ANA_1132A057-001,ANA_1132A056-001,
ANA_1011B012-607,Male,Standard,,ANA_1011B012-002,ANA_1011B014-003,ANA_1011B011-001
ANA_1011B395-020,Male,Extra Wide,,ANA_1011A824-028,,ANA_1011A826-401
ANA_1012A717-403,Female,Standard,,ANA_1012A717-403,ANA_1012A716-400,
ANA_1012B272-021,Female,Standard,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1042A072-501,Female,Standard,,ANA_1042A072-101,ANA_1042A097-406,
ANA_1012B182-021,Female,Standard,,ANA_1012B281-100,ANA_1012B183-400,
ANA_1012A561-022,Female,Wide,,ANA_1012A562-022,ANA_1012A561-022,
ANA_1012A477-002,Female,Wide,,ANA_1012A476-002,ANA_1012A477-002,
ANA_1041A079-100,Male,Standard,,ANA_1041A079-100,ANA_1041A113-404,
ANA_1011A656-001,Male,Extra Wide,,ANA_1011A657-001,,ANA_1011A656-001
ANA_1012A908-302,Female,Standard,,ANA_1012A908-302,ANA_1012A909-002,
ANA_1012B085-406,Female,Standard,,ANA_1012B085-101,ANA_1012A915-002,
ANA_1012A561-022,Female,Wide,,ANA_1012A562-001,ANA_1012A561-022,
ANA_1012A561-022,Female,Wide,,ANA_1012A875-400,ANA_1012A561-022,
ANA_1011A561-023,Male,Extra Wide,,ANA_1011A560-001,,ANA_1011A561-001
ANA_1011B189-750,Male,Standard,,ANA_1011B189-001,ANA_1011B188-021,ANA_1011B191-005
ANA_1012B045-701,Female,Standard,ANA_1012B042-020,ANA_1012B045-701,ANA_1012B043-402,
ANA_1012A878-005,Female,Standard,,ANA_1012A878-005,ANA_1012A879-408,
ANA_1012B045-701,Female,Standard,ANA_1012B042-020,ANA_1012B045-701,ANA_1012B044-002,
ANA_1011A983-005,Male,Standard,,ANA_1011A983-005,ANA_1011A984-002,ANA_1011A987-020
ANA_1012A476-002,Female,Standard,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1012A476-002,Female,Standard,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1011A983-006,Male,Standard,,ANA_1011A983-006,ANA_1011A984-002,ANA_1011A987-020
ANA_1012A888-602,Female,Standard,,ANA_1012A888-020,ANA_1012A889-003,
ANA_1011B233-101,Male,Standard,,ANA_1011B233-101,,ANA_1011A999-027
ANA_1012A476-401,Female,Standard,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1011B012-002,Male,Standard,,ANA_1011B012-002,ANA_1011B014-003,ANA_1011B011-001
ANA_1012A476-401,Female,Standard,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1011B192-002,Male,Standard,,ANA_1011B192-002,ANA_1011B398-001,
ANA_1012A879-407,Female,Wide,,ANA_1012A878-006,ANA_1012A879-408,
ANA_1011A736-020,Male,Standard,,ANA_1011A736-020,,ANA_1011A891-020
ANA_1011B485-002,Male,Standard,,ANA_1011B485-002,ANA_1011B567-001,
ANA_1012B035-401,Female,Standard,,ANA_1012B035-401,ANA_1012B037-001,
ANA_1011B034-002,Male,Standard,,ANA_1011B034-002,ANA_1011B389-020,ANA_1011B041-002
ANA_1071A054-009,Male,Standard,,ANA_1071A054-009,ANA_1071A081-404,
ANA_1012B206-001,Female,Standard,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-300,
ANA_1012A911-401,Female,Standard,,ANA_1012A911-401,ANA_1012A910-401,
ANA_1012B045-100,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1011B366-002,Male,Standard,,ANA_1011B366-002,ANA_1011B365-020,ANA_1011B367-020
ANA_1012B045-100,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1012B085-406,Female,Standard,,ANA_1012B085-406,ANA_1012A915-002,
ANA_1011A983-023,Male,Standard,,ANA_1011A983-023,ANA_1011A984-002,ANA_1011A987-020
ANA_1012A708-021,Female,Standard,,ANA_1012A708-021,ANA_1012A706-002,
ANA_1011A826-400,Male,Extra Wide,,ANA_1011A824-028,,ANA_1011A826-400
ANA_1011A824-404,Male,Standard,,ANA_1011A824-404,,ANA_1011A826-404
ANA_1011B192-401,Male,Standard,,ANA_1011B192-401,ANA_1011B398-001,
ANA_1012A911-401,Female,Standard,,ANA_1012A911-001,ANA_1012A910-022,
ANA_1012A908-708,Female,Standard,,ANA_1012A908-708,ANA_1012A909-002,
ANA_1012A878-004,Female,Standard,,ANA_1012A878-006,ANA_1012A879-408,
ANA_1011B034-403,Male,Standard,,ANA_1011B034-403,ANA_1011B389-020,ANA_1011B041-403
ANA_1042A072-107,Female,Standard,,ANA_1042A072-107,ANA_1042A097-107,
ANA_1011B041-100,Male,Extra Wide,,ANA_1011B034-002,ANA_1011B389-020,ANA_1011B041-002
ANA_1011B192-400,Male,Standard,,ANA_1011B192-400,ANA_1011B398-001,
ANA_1011B185-402,Male,Standard,,ANA_1011B185-001,ANA_1011B186-021,ANA_1011B184-002
ANA_1011B034-101,Male,Standard,,ANA_1011B034-002,ANA_1011B389-020,ANA_1011B041-002
ANA_1012B182-700,Female,Standard,,ANA_1012B281-100,ANA_1012B183-400,
ANA_1011B034-301,Male,Standard,,ANA_1011B034-301,ANA_1011B389-020,ANA_1011B041-301
ANA_1011B040-021,Male,Standard,,ANA_1011B040-021,,ANA_1011B392-020
ANA_1011B188-002,Male,Wide,,ANA_1011B189-001,ANA_1011B188-021,ANA_1011B191-005
ANA_1011B338-001,Male,Standard,,ANA_1011B338-001,,ANA_1011B337-401
ANA_1011B338-400,Male,Standard,,ANA_1011B338-001,,ANA_1011B337-401
ANA_1012B042-020,Female,Narrow,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1012B042-020,Female,Narrow,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1011B366-300,Male,Standard,,ANA_1011B366-003,ANA_1011B365-020,ANA_1011B367-020
ANA_1012B043-402,Female,Wide,ANA_1012B042-020,ANA_1012B045-402,ANA_1012B043-402,
ANA_1012B045-020,Female,Standard,ANA_1012B042-020,ANA_1012B045-020,ANA_1012B044-020,
ANA_1012B043-402,Female,Wide,ANA_1012B042-020,ANA_1012B045-402,ANA_1012B044-402,
ANA_1012B201-003,Female,Standard,,ANA_1012B284-100,ANA_1012B199-400,
ANA_1012B045-001,Female,Standard,ANA_1012B042-020,ANA_1012B045-001,ANA_1012B044-001,
ANA_1012B197-100,Female,Standard,,ANA_1012B282-001,ANA_1012B196-020,
ANA_1011B036-403,Male,Standard,,ANA_1011B036-403,,ANA_1011B037-023
ANA_1011B012-607,Male,Standard,,ANA_1011B012-607,ANA_1011B014-003,ANA_1011B011-001
ANA_1011B012-021,Male,Standard,,ANA_1011B012-021,ANA_1011B014-003,ANA_1011B011-001
ANA_1011B188-002,Male,Wide,,ANA_1011B189-002,ANA_1011B188-002,ANA_1011B191-002
ANA_1011A862-100,Male,Standard,,ANA_1011A862-100,,ANA_1011A863-021
ANA_1011B012-400,Male,Standard,,ANA_1011B012-400,ANA_1011B014-003,ANA_1011B011-001
ANA_1012B214-100,Female,Standard,,ANA_1012B085-101,ANA_1012A915-002,
ANA_1131A049-001,Male,Standard,,ANA_1131A049-001,,ANA_1131A050-001
ANA_1011B185-002,Male,Standard,,ANA_1011B185-001,ANA_1011B186-021,ANA_1011B184-002
ANA_1011A983-002,Male,Standard,,ANA_1011A983-401,ANA_1011A984-002,ANA_1011A987-020
ANA_1011B039-009,Male,Extra Wide,,ANA_1011B040-009,,ANA_1011B039-009
ANA_1012A649-403,Female,Standard,,ANA_1012A649-403,ANA_1012A713-020,
ANA_1011B359-022,Male,Standard,,ANA_1011B359-002,ANA_1011B361-001,ANA_1011B363-002
ANA_1012B272-022,Female,Standard,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1012B045-702,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1012B045-702,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1012A476-020,Female,Standard,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1012A888-018,Female,Standard,,ANA_1012A888-020,ANA_1012A889-003,
ANA_1012A878-407,Female,Standard,,ANA_1012A878-006,ANA_1012A879-408,
ANA_1012A476-020,Female,Standard,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1011A999-407,Male,Extra Wide,,ANA_1011B001-407,,ANA_1011A999-407
ANA_1011A826-402,Male,Extra Wide,,ANA_1011A824-028,,ANA_1011A826-401
ANA_1012B272-400,Female,Standard,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1012B199-400,Female,Wide,,ANA_1012B284-100,ANA_1012B199-400,
ANA_1012B272-401,Female,Standard,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1011B191-750,Male,Extra Wide,,ANA_1011B189-750,ANA_1011B188-021,ANA_1011B191-750
ANA_1011B354-401,Male,Standard,,ANA_1011B354-002,ANA_1011B355-400,ANA_1011B356-002
ANA_1011B181-400,Male,Standard,,ANA_1011B181-400,,ANA_1011B182-400
ANA_1041A079-105,Male,Standard,,ANA_1041A079-405,ANA_1041A113-404,
ANA_1011B034-020,Male,Standard,,ANA_1011B034-020,ANA_1011B389-020,ANA_1011B041-020
ANA_1012B197-020,Female,Standard,,ANA_1012B282-001,ANA_1012B196-020,
ANA_1012B201-300,Female,Standard,,ANA_1012B284-100,ANA_1012B199-400,
ANA_1011B391-020,Male,Standard,,ANA_1011B040-001,,ANA_1011B392-020
ANA_1011B040-020,Male,Standard,,ANA_1011B040-001,,ANA_1011B392-020
ANA_1011A983-006,Male,Standard,,ANA_1011A983-401,ANA_1011A984-002,ANA_1011A987-020
ANA_1011B012-003,Male,Standard,,ANA_1011B012-003,ANA_1011B014-003,ANA_1011B011-001
ANA_1012A682-020,Female,Wide,,ANA_1012A476-001,ANA_1012A477-001,
ANA_1071A054-403,Male,Standard,,ANA_1071A054-403,ANA_1071A081-404,
ANA_1012A682-020,Female,Wide,,ANA_1012A476-001,ANA_1012B041-021,
ANA_1012A708-503,Female,Standard,,ANA_1012A708-503,ANA_1012A706-503,
ANA_1012B230-020,Female,Standard,,ANA_1012A708-002,ANA_1012A706-002,
ANA_1012A911-704,Female,Standard,,ANA_1012A911-001,ANA_1012A910-022,
ANA_1011B192-001,Male,Standard,,ANA_1011B445-400,ANA_1011B398-001,
ANA_1011B338-401,Male,Standard,,ANA_1011B338-001,,ANA_1011B337-401
ANA_1011B338-001,Male,Standard,,ANA_1011B338-001,,ANA_1011B337-401
ANA_T7G6N-9790,Female,Standard,,ANA_T7G6N-9790,ANA_T7G7Q-9793,
ANA_1012A888-707,Female,Standard,,ANA_1012A888-020,ANA_1012A889-003,
ANA_1012B182-021,Female,Standard,,ANA_1012B182-021,ANA_1012B183-400,
ANA_1012A889-003,Female,Wide,,ANA_1012A888-002,ANA_1012A889-003,
ANA_1011A206-001,Male,Extra Wide,,ANA_1011A167-001,,ANA_1011A206-001
ANA_1011B354-001,Male,Standard,,ANA_1011B354-002,ANA_1011B355-400,ANA_1011B356-002
ANA_1012B205-300,Female,Wide,ANA_1012B207-020,ANA_1012B206-300,ANA_1012B205-300,
ANA_1041A079-500,Male,Standard,,ANA_1041A079-405,ANA_1041A113-404,
ANA_1011A983-021,Male,Standard,,ANA_1011A983-021,ANA_1011A984-002,ANA_1011A987-020
ANA_1011B181-001,Male,Standard,,ANA_1011B181-001,,ANA_1011B182-400
ANA_1012A910-005,Female,Wide,,ANA_1012A911-001,ANA_1012A910-022,
ANA_1011B419-100,Male,Standard,,ANA_1011B012-002,ANA_1011B014-003,ANA_1011B011-001
ANA_1011A824-402,Male,Standard,,ANA_1011A824-402,,ANA_1011A826-402
ANA_1011B040-750,Male,Standard,,ANA_1011B040-001,,ANA_1011B392-020
ANA_1012B182-001,Female,Standard,,ANA_1012B281-100,ANA_1012B183-400,
ANA_1012B035-020,Female,Standard,,ANA_1012B035-020,ANA_1012B037-001,
ANA_1012B035-101,Female,Standard,,ANA_1012B035-100,ANA_1012B037-001,
ANA_1012B264-020,Female,Standard,ANA_1012B042-020,ANA_1012B264-020,ANA_1012B044-002,
ANA_1011A983-023,Male,Standard,,ANA_1011A983-401,ANA_1011A984-002,ANA_1011A987-020
ANA_1012B264-020,Female,Standard,ANA_1012B042-020,ANA_1012B264-020,ANA_1012B043-402,
ANA_1011B359-404,Male,Standard,,ANA_1011B359-002,ANA_1011B361-001,ANA_1011B363-002
ANA_1011B001-406,Male,Standard,,ANA_1011B001-406,,ANA_1011A999-027
ANA_1012B182-400,Female,Standard,,ANA_1012B281-100,ANA_1012B183-400,
ANA_1012A706-021,Female,Wide,,ANA_1012A708-002,ANA_1012A706-021,
ANA_1011B001-023,Male,Standard,,ANA_1011B001-101,,ANA_1011A999-027
ANA_1011A862-302,Male,Standard,,ANA_1011A862-020,,ANA_1011A863-021
ANA_1012A911-023,Female,Standard,,ANA_1012A911-001,ANA_1012A910-022,
ANA_1011B040-409,Male,Standard,,ANA_1011B040-001,,ANA_1011B392-020
ANA_1011B012-003,Male,Standard,,ANA_1011B012-002,ANA_1011B014-003,ANA_1011B011-001
ANA_1012B046-020,Female,Wide,ANA_1012B048-003,ANA_1012B047-021,ANA_1012B046-021,
ANA_1012B272-002,Female,Standard,,ANA_1012B272-003,ANA_1012B297-003,
ANA_1011A983-005,Male,Standard,,ANA_1011A983-401,ANA_1011A984-002,ANA_1011A987-020
ANA_1011B186-002,Male,Wide,,ANA_1011B185-002,ANA_1011B186-002,ANA_1011B184-002
ANA_1011A560-003,Male,Standard,,ANA_1011A560-001,,ANA_1011A561-001
ANA_1011A167-005,Male,Standard,,ANA_1011A167-005,,ANA_1011A206-005
ANA_1012B197-002,Female,Standard,,ANA_1012B282-001,ANA_1012B196-020,
ANA_1012A911-407,Female,Standard,,ANA_1012A911-407,ANA_1012A910-022,
ANA_1012A570-701,Female,Standard,,ANA_1012A570-701,ANA_1012A571-400,
ANA_1011B012-027,Male,Standard,,ANA_1011B012-002,ANA_1011B014-003,ANA_1011B011-001
ANA_1012A570-020,Female,Standard,,ANA_1012A570-020,ANA_1012A571-020,
ANA_1011A667-001,Male,Standard,,ANA_1011A667-001,,ANA_1011A666-400
ANA_1011B034-401,Male,Standard,,ANA_1011B034-401,ANA_1011B389-020,ANA_1011B041-002
ANA_1011B012-027,Male,Standard,,ANA_1011B012-027,ANA_1011B014-003,ANA_1011B011-001
ANA_1012B197-100,Female,Standard,,ANA_1012B197-100,ANA_1012B196-020,
ANA_1131A049-100,Male,Standard,,ANA_1131A049-001,,ANA_1131A050-001
ANA_1011B001-004,Male,Standard,,ANA_1011B001-101,,ANA_1011A999-027
ANA_1012A859-404,Female,Standard,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A861-400,
ANA_1012A859-404,Female,Standard,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A862-002,
ANA_1011B041-403,Male,Extra Wide,,ANA_1011B034-002,ANA_1011B389-020,ANA_1011B041-002
ANA_1011B451-100,Male,Standard,,ANA_1011B338-001,,ANA_1011B337-401
ANA_1012A910-704,Female,Wide,,ANA_1012A911-001,ANA_1012A910-022,
ANA_1011B034-960,Male,Standard,,ANA_1011B034-960,ANA_1011B389-020,ANA_1011B041-002
ANA_1011A560-021,Male,Standard,,ANA_1011A560-021,,ANA_1011A561-001
ANA_1011B185-021,Male,Standard,,ANA_1011B185-001,ANA_1011B186-021,ANA_1011B184-002
ANA_1012B044-002,Female,Wide,ANA_1012B042-020,ANA_1012B045-002,ANA_1012B043-002,
ANA_1011B040-960,Male,Standard,,ANA_1011B040-960,,ANA_1011B039-960
ANA_1012B231-400,Female,Wide,,ANA_1012B230-400,ANA_1012B231-400,
ANA_1012B044-002,Female,Wide,ANA_1012B042-020,ANA_1012B045-002,ANA_1012B044-002,
ANA_1011A824-008,Male,Standard,,ANA_1011A824-008,,ANA_1011A826-401
ANA_1011B001-101,Male,Standard,,ANA_1011B001-101,,ANA_1011A999-027
ANA_1012B035-500,Female,Standard,,ANA_1012B035-500,ANA_1012B037-001,
ANA_1012A562-404,Female,Standard,,ANA_1012A562-404,ANA_1012A561-022,
ANA_1011B440-004,Male,Standard,,ANA_1011B440-401,ANA_1011B470-401,ANA_1011B471-401
ANA_1011A657-404,Male,Standard,,ANA_1011A657-001,,ANA_1011A656-001
ANA_1012B073-001,Female,Standard,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A861-400,
ANA_1011B036-415,Male,Standard,,ANA_1011B036-415,,ANA_1011B037-023
ANA_1201A366-021,Male,Standard,,ANA_1201A366-021,,ANA_T7G3Q-9616
ANA_1012B073-001,Female,Standard,ANA_1012A863-400,ANA_1012A859-023,ANA_1012A862-002,
ANA_1011B354-100,Male,Standard,,ANA_1011B354-002,ANA_1011B355-400,ANA_1011B356-002
ANA_1011B034-300,Male,Standard,,ANA_1011B034-002,ANA_1011B389-020,ANA_1011B041-002
ANA_1012B182-300,Female,Standard,,ANA_1012B281-100,ANA_1012B183-400,
ANA_1011B039-002,Male,Extra Wide,,ANA_1011B040-001,,ANA_1011B392-020
ANA_1012A188-003,Female,Wide,,ANA_1012A151-003,ANA_1012A188-003,
ANA_1011B036-009,Male,Standard,,ANA_1011B036-009,,ANA_1011B037-009
ANA_1011B185-402,Male,Standard,,ANA_1011B185-402,ANA_1011B186-402,ANA_1011B184-402
ANA_1012B231-020,Female,Wide,,ANA_1012B230-020,ANA_1012B231-020,
ANA_1012B182-300,Female,Standard,,ANA_1012B182-300,ANA_1012B183-400,
ANA_1012A911-410,Female,Standard,,ANA_1012A911-001,ANA_1012A910-022,
ANA_1012B035-400,Female,Standard,,ANA_1012B035-400,ANA_1012B037-001,
ANA_1132A062-001,Female,Standard,,ANA_1132A062-001,ANA_1012A231-021,
ANA_1011B185-100,Male,Standard,,ANA_1011B185-001,ANA_1011B186-021,ANA_1011B184-002
ANA_1012B159-960,Female,Standard,,ANA_1012B159-960,ANA_1012A889-003,
ANA_1012A915-002,Female,Wide,,ANA_1012B085-101,ANA_1012A915-002,
ANA_1011A824-004,Male,Standard,,ANA_1011A824-004,,ANA_1011A826-401
ANA_1012A708-404,Female,Standard,,ANA_1012A708-404,ANA_1012A706-002,
ANA_1012B230-400,Female,Standard,,ANA_1012B230-400,ANA_1012B231-400,
ANA_1011B354-400,Male,Standard,,ANA_1011B354-002,ANA_1011B355-400,ANA_1011B356-002
ANA_1071A054-405,Male,Standard,,ANA_1071A054-405,ANA_1071A081-404,
ANA_1011B567-001,Male,Wide,,ANA_1011B485-002,ANA_1011B567-001,
ANA_1011B192-100,Male,Standard,,ANA_1011B192-100,ANA_1011B398-001,
ANA_1011A826-009,Male,Extra Wide,,ANA_1011A824-028,,ANA_1011A826-401
ANA_1011A656-001,Male,Extra Wide,,ANA_1011A657-001,,ANA_1011A656-001
ANA_1011B440-002,Male,Standard,,ANA_1011B440-401,ANA_1011B470-401,ANA_1011B471-401
ANA_1012B045-002,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1012A916-006,Female,Standard,,ANA_1012A916-006,ANA_1012A915-002,
ANA_1012B045-002,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1011B311-960,Male,Standard,,ANA_1011B311-960,,ANA_1011B037-023
ANA_1012B199-300,Female,Wide,,ANA_1012B284-100,ANA_1012B199-400,
ANA_1011B440-400,Male,Standard,,ANA_1011B440-401,ANA_1011B470-401,ANA_1011B471-401
ANA_1012B196-020,Female,Wide,,ANA_1012B282-001,ANA_1012B196-020,
ANA_1011B191-002,Male,Extra Wide,,ANA_1011B189-001,ANA_1011B188-021,ANA_1011B191-005
ANA_1012B201-022,Female,Standard,,ANA_1012B284-100,ANA_1012B199-400,
ANA_1011A167-020,Male,Standard,,ANA_1011A167-407,,ANA_1011A206-003
ANA_1012A908-708,Female,Standard,,ANA_1012A908-002,ANA_1012A909-002,
ANA_1011B359-020,Male,Standard,,ANA_1011B359-002,ANA_1011B361-001,ANA_1011B363-002
ANA_1012A889-001,Female,Wide,,ANA_1012A888-001,ANA_1012A889-001,
ANA_1012A916-408,Female,Standard,,ANA_1012A916-408,ANA_1012A915-002,
ANA_1011B184-002,Male,Extra Wide,,ANA_1011B185-001,ANA_1011B186-021,ANA_1011B184-002
ANA_1012B045-700,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B044-002,
ANA_1012B045-700,Female,Standard,ANA_1012B042-020,ANA_1012B045-700,ANA_1012B043-402,
ANA_1012B182-600,Female,Standard,,ANA_1012B182-600,ANA_1012B183-400,
ANA_1011B040-009,Male,Standard,,ANA_1011B040-009,,ANA_1011B039-009
ANA_1012A908-406,Female,Standard,,ANA_1012A908-406,ANA_1012A909-002,
ANA_1011B354-020,Male,Standard,,ANA_1011B354-020,ANA_1011B355-020,ANA_1011B356-002
ANA_1011B001-403,Male,Standard,,ANA_1011B001-101,,ANA_1011A999-027
ANA_1011B001-407,Male,Standard,,ANA_1011B001-101,,ANA_1011A999-027
ANA_1012B205-300,Female,Wide,ANA_1012B207-020,ANA_1012B206-100,ANA_1012B205-300,
ANA_1012B197-001,Female,Standard,,ANA_1012B197-001,ANA_1012B196-001,
ANA_1011B262-020,Male,Extra Wide,,ANA_1011A560-001,,ANA_1011A561-001
ANA_1011A813-023,Male,Wide,,ANA_1011A770-020,ANA_1011A813-023,ANA_1011A873-401
ANA_1012A476-022,Female,Standard,,ANA_1012A476-022,ANA_1012A477-022,
ANA_1011B012-020,Male,Standard,,ANA_1011B012-002,ANA_1011B014-003,ANA_1011B011-001
ANA_1011B337-020,Male,Extra Wide,,ANA_1011B338-001,,ANA_1011B337-401
ANA_1011A824-003,Male,Standard,,ANA_1011A824-003,,ANA_1011A826-003
